date,max_temperature,mean_temperature,max_humidity,mean_humidity,max_dewpoint,mean_dewpoint,max_wind_speed,mean_wind_speed,max_solar_radiation,mean_solar_radiation,mean_pressure,heatwave_day
2020-04-01,31.501862,24.935091,79.849915,60.039387,17.902802,16.184734,3.4479187,2.446182,930.36444,264.8126,98472.01,0
2020-04-02,30.20639,23.886032,77.02964,55.51251,16.467438,13.951968,5.387678,3.704501,946.6311,291.5452,98551.664,0
2020-04-03,29.574799,22.80104,78.207466,54.35822,14.356598,12.306689,4.3518434,3.0653656,970.61334,301.54965,98646.914,0
2020-04-04,31.62091,23.949312,75.974724,55.2795,15.58905,13.543799,4.3434987,3.026315,962.3822,298.17776,98648.87,0
2020-04-05,32.496704,25.535776,76.23427,57.66022,18.828766,16.069876,2.9628701,2.076793,928.0356,287.71335,98707.18,0
2020-04-06,34.645874,27.381754,74.98911,48.803158,16.857513,14.795066,3.8620703,2.3610642,950.56,289.04666,98536.805,0
2020-04-07,32.359467,25.641958,78.02398,52.350845,17.091614,14.473243,5.4448023,3.350705,956.0356,289.69778,98368.78,0
2020-04-08,32.69281,25.645021,67.53894,51.136078,15.491058,14.136296,4.086313,2.9447641,952.5689,292.68,98491.76,0
2020-04-09,31.87799,24.751719,77.05139,54.455395,16.155975,14.2218275,3.5412548,2.632703,967.5733,302.8622,98515.38,0
2020-04-10,34.993134,27.528128,77.68864,52.770565,17.605438,16.202204,4.1380634,1.9897212,901.63556,279.26666,98635.336,0
2020-04-11,35.878143,28.525232,72.67583,49.860966,17.446503,16.307379,3.45447,2.1673744,956.67554,296.95554,98649.914,1
2020-04-12,34.921295,27.835175,71.12215,51.38768,18.16809,16.166658,3.830707,2.807646,959.4667,299.66965,98431.06,0
2020-04-13,37.5148,29.85347,72.780914,48.08795,18.188934,16.98413,5.2881317,2.7827785,948.19556,289.62964,98259.78,0
2020-04-14,38.1062,30.7996,71.42389,48.42532,20.132294,18.047972,3.1575263,1.7197868,932.2489,269.66888,98319.94,1
2020-04-15,38.342957,30.111145,68.166336,49.598034,19.41684,17.465239,3.0105624,1.8660713,923.14667,262.52817,98217.78,1
2020-04-16,38.173462,30.65531,66.48614,42.2776,18.966217,15.738494,4.786585,3.0632534,922.6667,290.96667,98121.43,1
2020-04-17,36.711548,30.263208,60.955055,43.274296,16.59256,15.903811,5.425346,3.0498636,954.89777,248.9926,98124.66,0
2020-04-18,35.66867,28.959494,72.52869,46.671307,17.135834,15.8156595,6.0706925,2.6930876,956.5689,279.82,98278.71,1
2020-04-19,34.88687,28.199615,67.89427,47.31851,18.068024,15.1373,3.5444543,2.6729796,948.0356,293.51038,98242.38,0
2020-04-20,31.779266,25.056425,90.05973,59.268032,18.782318,15.665015,5.4393005,2.3549345,911.4133,246.92296,98384.695,0
2020-04-21,33.78183,27.300163,83.152534,54.4998,17.905151,16.413012,3.133802,1.8306051,941.5289,295.53482,98326.94,0
2020-04-22,34.882965,28.840418,74.00157,47.468655,17.80896,15.772659,2.7527385,1.8062536,975.04,308.88593,98216.88,0
2020-04-23,34.99582,28.721748,71.14271,47.36824,18.075958,15.958798,4.773984,2.2540724,857.6,249.11926,98132.13,0
2020-04-24,35.802826,29.405945,66.81264,50.945145,19.986115,17.623602,2.1550024,1.6358577,907.76886,280.39407,97997.37,1
2020-04-25,35.72702,29.227804,71.0972,54.275894,21.204376,18.585958,3.6614947,2.1766517,939.48444,261.4289,98098.69,1
2020-04-26,30.313995,25.034637,88.7878,70.28811,21.226654,19.020367,6.1020575,3.8506095,866.1689,261.35483,98385.664,0
2020-04-27,30.948517,25.179735,87.690895,75.59257,22.233154,20.378939,5.5267234,4.3012867,877.1911,242.12221,98662.086,0
2020-04-28,32.662933,27.811882,85.10489,68.434456,23.035797,21.164434,3.7582216,2.13499,930.3111,270.81113,98545.25,1
2020-04-29,35.29648,29.74938,80.14084,61.605907,22.021149,21.152758,2.9245694,2.0314357,915.0933,291.2874,98329.65,1
2020-04-30,36.74106,29.948057,90.59006,62.138065,22.331665,21.194647,3.232781,2.0343394,956.8711,286.84814,98293.805,1
2020-05-01,36.532135,30.244156,85.15144,63.59901,23.13559,21.903778,4.6997395,2.4730787,973.4044,305.1111,98070.62,1
2020-05-02,35.86493,30.344528,76.78012,61.314922,22.422333,21.744997,5.842048,4.6130996,954.0267,301.33035,98063.91,1
2020-05-03,35.973633,27.795418,90.32818,66.49945,21.998627,20.483833,7.082578,3.2109501,708.12445,233.4489,98207.5,0
2020-05-04,33.28589,27.789083,88.75159,68.64327,22.859558,21.08902,2.3721862,1.588798,893.42224,288.91852,98335.27,1
2020-05-05,35.27368,29.439713,82.25449,60.747448,22.22528,20.329147,3.6765995,2.0563996,938.88,298.70667,98180.21,1
2020-05-06,34.04947,28.545446,78.26096,56.221493,20.062775,18.394516,3.4714987,2.126106,963.66223,299.94223,98176.5,1
2020-05-07,35.793335,29.106653,72.92911,52.07013,18.626862,17.6998,2.7643266,2.1832511,984.6222,317.39777,98181.35,1
2020-05-08,37.910583,31.24701,77.35164,51.87792,21.114716,19.41492,3.5854847,2.0812044,974.9689,314.19852,98025.26,1
2020-05-09,38.88495,32.698208,83.30705,55.709324,24.323547,21.946226,4.7647886,2.7698002,973.1911,307.2852,98107.91,1
2020-05-10,34.061096,28.140085,85.01163,66.7839,23.738556,21.102945,4.0477343,3.2697496,930.24,287.93408,98244.445,1
2020-05-11,34.8096,29.156477,81.52406,63.375168,22.560333,21.023722,4.7804794,3.1102293,939.76886,284.5637,98329.73,1
2020-05-12,34.850525,29.77887,85.40852,63.023087,23.416473,21.544815,3.272097,2.100095,904.1778,294.34073,98248.164,1
2020-05-13,34.234497,29.515244,83.4253,63.96645,23.075836,21.65438,2.7972493,1.6451911,833.06665,270.13925,98132.78,1
2020-05-14,38.29315,30.053879,84.03663,64.34015,22.902588,21.787462,4.7012143,2.1962376,956.37335,305.29926,98093.1,1
2020-05-15,38.15274,31.538748,73.74528,47.189117,21.754272,18.368647,3.5235338,2.7409275,971.1644,315.6074,97991.664,1
2020-05-16,38.524323,31.234842,61.68908,44.22888,19.672913,16.819025,4.588197,3.0392065,989.0845,326.04965,97893.94,1
2020-05-17,39.62802,31.95975,64.2097,42.555283,18.972168,16.878836,2.8600209,1.9557714,936.2133,304.64816,97779.37,1
2020-05-18,39.80014,31.515604,60.44954,37.75179,17.497253,14.350299,4.632426,2.794824,995.04,328.51035,97708.9,0
2020-05-19,39.626465,32.253872,55.95209,30.75012,16.388702,11.903806,4.0755534,2.4371912,977.7778,319.06888,97634.445,1
2020-05-20,38.49118,31.688675,47.585056,33.02885,15.041901,12.855208,4.87041,3.4833097,1005.1556,333.40073,97591.6,0
2020-05-21,41.063812,32.44234,51.740776,35.542034,17.675934,14.21442,5.6244555,3.4954052,1008.67554,334.80295,97483.375,1
2020-05-22,42.434174,33.959293,61.198277,38.52254,19.019379,16.686836,2.7969475,1.7531842,989.4044,327.89703,97562.41,1
2020-05-23,42.743317,35.485775,70.62065,38.22618,22.383942,18.017036,2.5894308,1.64335,949.76,304.22296,97677.805,1
2020-05-24,43.144073,35.338047,69.40874,37.025852,22.356842,17.322462,5.2722764,2.9843342,965.12,324.72742,97660.54,1
2020-05-25,43.446808,35.91054,47.230705,32.845768,17.997162,16.13571,5.138286,2.9635315,987.4133,327.68222,97618.97,1
2020-05-26,44.75583,36.430523,60.418503,33.242977,19.15738,16.518496,4.8193974,3.1763008,969.74225,318.29333,97445.62,1
2020-05-27,44.0477,35.75813,64.87647,35.000095,21.945953,16.860552,4.75719,3.3330157,961.56445,312.8578,97342.85,1
2020-05-28,38.826385,31.955023,68.46393,53.70497,22.902466,21.02289,7.004149,5.343288,931.23553,294.2585,97542.336,1
2020-05-29,34.35721,27.940565,93.42499,69.675934,24.870514,21.359161,7.0372972,4.590228,933.86664,276.5585,97878.0,1
2020-05-30,31.690704,26.990576,89.36797,74.63004,23.243042,21.882395,4.4028997,2.8994503,786.3289,239.41185,98076.555,0
2020-05-31,31.187042,26.223434,90.71836,73.19761,21.598602,20.734365,3.7160008,2.005478,892.1778,260.0341,98228.35,1
2020-06-01,34.003815,28.490408,91.37256,69.662025,23.239502,22.000792,2.3085341,1.3625048,952.23114,310.24887,98202.26,1
2020-06-02,34.85074,29.244766,87.31088,66.12654,22.844452,21.895966,1.7822169,1.2344638,918.61334,291.93185,98014.664,1
2020-06-03,34.90683,29.739395,80.21264,62.57196,22.812866,21.434614,4.1751914,1.6666387,931.62665,285.25705,97849.336,1
2020-06-04,34.218536,29.071793,83.618126,64.367546,22.60141,21.344803,3.1262877,1.8447362,700.3555,208.17555,97787.72,1
2020-06-05,33.129395,28.182266,85.21184,69.25161,22.296844,21.762167,3.530206,2.019398,891.80444,276.9074,97780.48,1
2020-06-06,35.088745,30.101156,83.95883,63.6452,22.975616,22.108511,3.1565409,1.6559057,901.5111,291.22223,97718.37,1
2020-06-07,33.66336,29.290785,92.448006,68.98519,24.006653,22.695305,3.875006,1.6890877,880.5867,290.9822,97686.695,1
2020-06-08,36.62726,31.816282,83.44451,61.446346,24.2565,22.938677,3.7150574,1.9983621,903.8933,290.11703,97655.74,1
2020-06-09,39.480804,34.048626,75.26843,56.108746,25.628448,23.450409,4.18779,2.1203995,865.5467,275.9874,97637.76,1
2020-06-10,39.235138,33.809994,79.70215,58.871365,25.38089,24.188684,5.067497,1.7127689,914.0089,289.3511,97561.09,1
2020-06-11,38.33145,33.96878,73.908485,58.593647,25.347961,24.404802,3.198148,1.9002943,861.8311,284.57703,97469.695,1
2020-06-12,39.620087,35.20633,70.23649,54.523815,25.72583,24.258718,4.340527,2.4544728,855.0222,284.14963,97335.54,1
2020-06-13,37.474182,32.562252,77.850975,63.80807,25.663239,24.641108,3.7750087,2.4124677,799.8222,244.09186,97475.24,1
2020-06-14,37.53769,33.590168,73.98437,60.73123,25.568207,24.686472,2.9961758,2.1668582,880.60443,246.99554,97525.49,1
2020-06-15,40.71747,34.97502,69.358765,50.005756,25.122772,22.294607,4.037758,2.3045099,924.67554,299.71036,97317.41,1
2020-06-16,40.092712,34.97809,69.05271,51.781277,25.388031,23.11057,4.4381194,2.6004486,872.7289,271.29926,97124.586,1
2020-06-17,40.199646,34.669613,73.33839,55.723972,25.430939,23.945366,4.082417,2.849968,921.20886,302.1274,97115.47,1
2020-06-18,41.667755,35.92284,73.41304,53.624058,26.05722,24.359457,4.5034733,2.7292967,926.56,303.28,97176.875,1
2020-06-19,40.217438,35.399693,71.74112,55.44542,25.813751,24.639826,4.802138,3.0360425,885.6711,290.41183,97372.52,1
2020-06-20,36.893402,32.806934,77.678085,60.211166,25.230804,23.809408,3.8920968,2.580868,857.8311,259.2415,97523.97,1
2020-06-21,36.39026,32.179432,75.984375,62.57002,25.038849,23.856476,3.8125045,2.2741835,888.51556,284.71185,97481.22,1
2020-06-22,36.863953,32.472305,74.04608,62.226902,25.638763,24.11651,3.853431,2.155072,774.9511,264.85852,97496.98,1
2020-06-23,35.79007,31.464325,85.493935,73.481804,26.945404,25.986053,4.993312,3.8850791,803.55554,242.35925,97726.086,1
2020-06-24,32.485413,29.98262,90.72051,80.423965,26.62201,26.178528,4.4643564,2.7526743,627.91113,188.89037,97772.57,1
2020-06-25,35.116425,31.8544,91.72081,72.95474,27.44394,26.249105,2.0663695,1.2236067,848.64,274.47183,97502.52,1
2020-06-26,36.48587,32.585896,87.0728,67.798965,26.687103,25.676504,4.9778156,2.9954522,729.44,221.48592,97407.055,1
2020-06-27,39.196136,33.775143,74.369415,61.939774,25.891113,25.195623,6.884789,3.500859,853.70667,250.96295,97297.49,1
2020-06-28,39.979706,35.74851,64.80744,53.611774,26.09903,24.713984,6.785939,3.420436,765.6533,247.79778,97265.99,1
2020-06-29,38.421234,32.834137,84.64968,66.39193,27.03357,25.456688,4.690276,3.035844,914.50665,253.66518,97536.01,1
2020-06-30,36.695923,32.78399,81.55678,67.682686,26.178833,25.817406,3.918394,2.9110901,874.9511,243.93333,97599.88,1
2020-07-01,37.575043,33.759365,76.23242,62.853016,26.214508,25.459505,3.551989,1.9482317,851.69775,275.20148,97418.82,1
2020-07-02,39.48752,35.256237,73.89825,58.93704,26.66391,25.758108,2.961055,1.9635397,821.31555,274.9711,97203.445,1
2020-07-03,40.690643,34.29423,87.17092,64.84987,27.171143,26.30192,5.4041877,3.5420215,903.2,276.0163,97226.99,1
2020-07-04,36.876007,31.945776,89.34879,72.484535,27.218048,26.072088,5.640404,3.8112535,788.1778,235.51778,97254.01,1
2020-07-05,34.52939,30.162735,88.81029,72.82588,25.777557,24.509008,4.539906,2.8684704,792.6578,204.01482,97293.16,1
2020-07-06,34.94876,31.459436,86.51326,72.1856,26.267426,25.694178,4.776437,3.2481315,794.5956,258.19186,97294.76,1
2020-07-07,33.07425,29.071182,98.58026,82.03276,26.466034,25.535559,6.574356,4.432189,677.5289,179.23926,97604.4,1
2020-07-08,33.67096,29.746643,97.21634,85.016426,27.758179,26.874136,5.738036,2.5382307,693.81335,158.91408,97628.0,1
2020-07-09,35.448944,31.723337,92.156364,75.57191,27.775085,26.701395,2.8718834,1.7376574,627.55554,157.63629,97248.586,1
2020-07-10,38.122986,33.43985,75.56557,62.007168,25.852386,24.98218,5.9194756,3.2906027,774.9867,243.02962,97126.19,1
2020-07-11,36.37805,32.387802,77.60605,66.90716,27.409088,25.328043,4.6610093,2.5776203,802.5244,251.47408,97205.336,1
2020-07-12,34.05368,29.599676,92.34179,76.10396,26.725647,24.667648,4.3004055,2.5013158,738.7733,208.88445,97383.01,1
2020-07-13,36.498352,31.929863,86.950485,69.41707,26.461365,25.429373,4.0157914,2.6125348,866.93335,258.8141,97348.81,1
2020-07-14,37.743958,33.516617,85.57186,66.86006,27.841125,26.212738,4.9117813,2.1305382,819.2178,256.82224,97436.35,1
2020-07-15,35.26425,31.927755,87.86042,72.35514,26.791565,26.149702,4.566755,3.6608055,760.8356,236.19112,97507.93,1
2020-07-16,35.948273,31.753355,94.85323,73.34723,27.23529,26.188456,4.322275,3.1872375,833.86664,231.55554,97402.29,1
2020-07-17,35.527588,32.313087,88.97856,74.73455,27.789124,27.120398,4.4640245,2.9931915,714.04443,213.55183,97496.25,1
2020-07-18,34.63388,31.83959,89.889145,76.53518,27.773895,27.076075,4.390435,2.6967547,767.18225,222.72075,97592.586,1
2020-07-19,34.80313,30.839935,93.42571,79.03306,27.57544,26.63994,4.240131,2.4313352,515.7511,159.64963,97372.4,1
2020-07-20,31.900574,28.81658,98.18269,82.425705,26.540314,25.389986,5.0457277,2.9281576,710.4178,173.21185,97331.52,1
2020-07-21,30.800568,27.200644,96.77729,90.25359,25.984558,25.411886,4.330263,1.8089366,802.61334,185.12148,97653.805,1
2020-07-22,29.302704,26.918503,96.80427,88.56833,25.709259,24.828249,5.0452013,2.384267,661.13776,142.82222,97669.71,0
2020-07-23,33.79724,30.271744,87.82916,75.75994,26.016785,25.34812,2.5002007,1.7461406,804.1422,256.5037,97634.74,1
2020-07-24,32.955353,29.747124,90.46376,77.80806,26.93982,25.36126,3.3856318,2.204416,714.56,235.97925,97914.43,1
2020-07-25,34.389435,30.26502,90.20308,79.706184,26.918365,26.247055,4.5706453,2.646309,836.0356,227.11037,98050.71,1
2020-07-26,34.302002,31.379057,86.93541,76.08671,27.698456,26.496675,2.7783353,1.3467551,690.89777,212.05333,97948.805,1
2020-07-27,35.88748,32.24136,84.374756,72.52224,27.63797,26.525488,3.965194,3.2003078,847.2,231.39851,97669.664,1
2020-07-28,36.630096,32.659664,83.93286,69.56211,26.934998,26.17193,5.087591,3.1791258,825.5467,241.4911,97480.4,1
2020-07-29,34.233063,30.100998,91.67085,76.42027,25.955292,25.341156,3.9229515,2.7733848,656.4267,202.84149,97639.97,1
2020-07-30,32.55368,29.55802,94.31993,82.04129,27.055023,26.098135,2.9247105,1.7409353,715.7867,206.0274,97744.15,1
2020-07-31,34.295685,30.881872,92.69658,79.502335,27.634247,26.765366,2.158351,1.1292812,777.88446,231.62297,97672.914,1
2021-04-01,34.926758,26.90597,40.40311,24.171167,6.807373,3.5151646,8.925099,5.195809,991.55554,306.34964,97785.445,0
2021-04-02,35.053314,26.166697,38.855938,25.280958,6.266327,3.5010478,4.87553,3.391607,976.7822,303.4963,98124.04,0
2021-04-03,35.440826,26.34137,47.374115,27.128311,8.093842,4.068672,3.0421345,2.5359085,981.17334,304.77036,98370.68,0
2021-04-04,37.544342,27.729681,51.715458,30.040108,10.905365,6.6332755,4.640665,2.7008202,968.7822,300.78445,98360.195,0
2021-04-05,39.354614,31.149942,53.873245,29.369652,12.059448,9.603756,3.95175,2.3400578,937.79553,292.40668,98177.34,0
2021-04-06,38.75638,30.803062,54.570557,33.956463,15.447418,11.983787,3.868116,2.3223934,940.7111,280.38742,98080.59,1
2021-04-07,37.09259,29.916712,53.13283,34.932346,14.882874,12.014523,4.844201,3.0461023,951.1111,284.5637,98366.38,1
2021-04-08,35.84784,28.050224,42.02255,28.079597,10.630402,6.7940736,3.4282284,2.8715818,986.1511,308.53036,98314.6,0
2021-04-09,36.980743,28.186913,40.940685,27.745377,9.220337,6.392347,4.017528,3.0382328,997.3689,304.33334,98421.4,0
2021-04-10,37.737305,29.033083,41.249283,27.448929,10.354065,7.0012665,4.144464,2.5669124,984.6222,309.5148,98540.28,0
2021-04-11,38.8042,30.069998,45.80767,27.134699,10.29538,7.444187,3.6088943,2.515981,990.29333,310.21777,98537.195,0
2021-04-12,39.92691,31.018219,46.081993,28.780577,11.556671,9.313149,4.4131203,2.6332304,936.76447,296.04816,98572.945,0
2021-04-13,40.243073,31.692225,43.754272,27.237534,11.778503,9.352307,5.8288636,3.1583798,973.10223,291.0111,98381.93,0
2021-04-14,41.05551,31.494032,45.853786,30.716972,13.186401,11.245308,7.9479237,3.4712284,972.51556,273.14075,98263.91,0
2021-04-15,40.460205,31.536028,47.66668,29.520147,12.273346,10.319336,3.8039877,2.4751124,976.30225,296.4711,98161.34,1
2021-04-16,39.286194,29.83397,72.61475,39.293655,17.068634,12.558852,6.0434647,2.4709847,909.81335,268.54666,98131.82,0
2021-04-17,35.317596,28.656916,71.26262,43.39836,17.827942,13.763139,4.8558826,2.7459755,956.85333,285.16,98454.586,0
2021-04-18,36.99637,29.52423,67.21556,37.369934,15.925049,12.126439,5.0561423,2.289573,972.7289,299.67557,98491.1,0
2021-04-19,38.6102,30.65259,47.37967,31.337494,12.371643,10.651563,4.9979033,3.0793078,964.16,309.1948,98099.98,0
2021-04-20,34.702972,28.496954,60.834896,34.29521,13.201752,10.636406,4.652461,3.1185553,854.9867,241.06,98053.336,0
2021-04-21,34.00882,27.131912,71.99624,47.38912,16.439789,14.096267,5.452557,2.9488573,972.0711,301.88223,98341.57,0
2021-04-22,33.495453,28.151855,68.39585,43.331818,16.733063,13.801909,4.9168987,3.1588628,974.3289,308.04446,98477.76,0
2021-04-23,34.553467,27.158676,73.60058,49.11061,18.229767,14.6098585,5.655297,3.7614982,905.7778,267.70224,98323.695,0
2021-04-24,34.100037,27.90048,52.939575,33.639004,12.5660095,9.619587,4.8589344,3.6265829,1002.6311,321.8837,98439.65,0
2021-04-25,37.935272,29.536757,47.579674,30.192268,11.268036,9.072475,5.107302,3.2010467,1009.20886,324.45407,98377.97,0
2021-04-26,40.543213,31.244383,48.574894,29.231169,11.982269,9.620625,3.9152486,2.6573012,1007.18225,324.16742,98186.72,0
2021-04-27,42.030975,33.11151,46.78793,27.179281,13.087006,10.388778,5.3286133,2.8068764,992.5689,315.09628,98145.16,1
2021-04-28,42.90857,34.46379,36.144768,24.780558,12.675507,10.356361,4.4843445,2.7185013,951.30664,313.38666,98179.0,1
2021-04-29,42.86316,34.684784,41.12231,24.871437,12.955872,11.031433,4.487384,2.5241773,973.79553,304.40964,98167.27,1
2021-04-30,41.027496,34.193874,41.48726,28.874557,14.404053,13.048764,4.6229796,2.4080222,977.10223,302.64816,98179.414,1
2021-05-01,39.893066,33.57299,44.632328,33.36874,15.926971,14.755794,3.0135357,1.6581291,889.38666,269.8652,98161.15,1
2021-05-02,38.77188,32.320797,51.058884,36.03823,17.338104,14.910249,4.3349257,2.1392162,833.42224,234.82,98193.85,0
2021-05-03,38.73755,32.034706,59.846287,39.696915,17.466827,15.92711,4.4994264,2.5762272,917.3689,278.8163,97984.94,1
2021-05-04,39.55301,32.784626,59.936924,37.98087,18.84085,15.342373,4.5428724,2.459679,947.4489,280.98074,97937.01,1
2021-05-05,38.52533,32.317577,60.79607,45.774387,20.072205,18.48728,4.6974144,3.1851332,940.8356,276.26816,98019.73,1
2021-05-06,38.971222,28.914268,87.35944,59.607395,21.043915,19.35282,4.8718305,3.0916739,957.1911,282.3578,98255.21,1
2021-05-07,36.012207,29.071106,82.62097,58.50002,21.791107,19.264086,2.277381,1.4203315,922.7022,290.9252,98367.69,1
2021-05-08,38.0925,31.776632,69.48752,43.80434,20.340881,16.919493,2.7862372,1.9403583,891.4311,286.1348,98191.99,1
2021-05-09,38.49106,31.292604,71.48065,49.85181,20.016388,18.957644,4.3476806,2.1761248,947.0578,273.83853,98014.27,1
2021-05-10,36.862885,30.709074,72.48006,50.811005,20.239624,18.689577,5.5302315,3.1881669,960.4978,306.88,97874.16,1
2021-05-11,38.56604,31.583155,69.15857,45.79008,20.799744,17.321875,4.0381446,2.5481215,965.49335,297.00446,97754.51,1
2021-05-12,35.97055,29.700373,70.682106,52.43164,20.45047,18.285534,4.227193,2.0415418,913.49335,283.76224,97628.03,1
2021-05-13,33.626007,27.913492,77.10917,60.11585,20.174713,19.049055,5.8289213,3.3187838,860.4622,280.14075,97862.336,0
2021-05-14,37.341644,31.112642,74.74453,48.63556,20.356476,18.22354,4.9888663,1.8974873,953.49335,305.40222,97803.99,1
2021-05-15,36.583282,31.087183,72.3534,47.971806,20.846283,18.202278,2.7938707,1.9483773,930.3822,302.6363,97970.695,1
2021-05-16,40.211945,33.677967,56.157597,36.578793,17.757599,15.830436,2.5556254,1.8391114,985.95557,321.37112,98031.875,1
2021-05-17,38.259125,32.99255,66.55594,42.341732,20.1091,17.842154,5.329504,2.7864754,428.0889,150.89037,98052.6,1
2021-05-18,29.328339,26.835844,81.86481,65.48063,21.022919,19.748526,4.32083,2.922857,422.13333,77.51482,98123.35,0
2021-05-19,26.241425,22.679865,94.8588,91.38962,22.32901,21.175661,5.3647976,4.343781,167.07556,41.73852,97795.09,0
2021-05-20,30.4552,25.96283,95.77772,77.933586,23.476776,21.587118,5.053385,3.2710598,885.4756,181.45482,97731.51,0
2021-05-21,31.613281,27.177475,92.77115,74.11641,23.38272,21.969503,3.534899,2.1851606,924.8356,301.6526,97984.125,1
2021-05-22,34.197968,28.839203,82.185616,66.83494,23.074493,21.700623,3.4661467,1.5313082,954.1689,292.05038,97872.6,1
2021-05-23,34.306244,28.759293,69.96467,53.24771,20.410614,18.015411,4.079656,2.7445993,962.56,312.57925,98024.44,1
2021-05-24,35.92044,30.215414,60.100792,43.279484,17.621552,15.894038,6.752182,4.4362183,986.1689,327.65628,97962.125,0
2021-05-25,38.38156,31.44327,56.962074,40.016293,18.157318,15.642765,5.061125,3.5953262,997.1911,332.1,97606.945,0
2021-05-26,38.923615,31.648743,61.92378,43.49487,20.326385,16.714832,3.16396,2.0322323,990.2222,329.5126,97447.72,1
2021-05-27,39.889465,32.401875,78.43606,48.475803,23.7034,19.195942,4.9550033,2.400482,989.4044,329.0274,97526.09,1
2021-05-28,37.416718,31.98999,76.91218,62.264587,24.521362,23.601252,5.5203624,3.6141388,958.36444,318.20148,97664.19,1
2021-05-29,36.27881,31.20152,77.1148,59.69873,23.151459,22.159117,5.7053013,4.6653132,944.0711,311.98297,97797.914,1
2021-05-30,37.129547,31.182907,82.630745,62.020977,23.720154,22.675797,4.5948343,2.1257317,942.1511,310.56,97702.25,1
2021-05-31,38.99228,31.96224,90.10718,61.143417,25.097748,22.51471,4.5561256,2.6566055,940.5867,307.08444,97494.945,1
2021-06-01,32.56833,28.091146,80.13838,67.73167,22.637451,21.345816,3.1582901,1.8005395,844.5689,249.57483,97810.77,1
2021-06-02,35.233612,30.068108,76.304184,58.45659,22.081085,20.608534,2.8742921,1.6056824,862.86224,283.34592,97907.336,1
2021-06-03,37.162476,31.40125,78.17796,58.18841,23.088196,21.776556,2.1333678,1.1839694,926.89777,284.96518,97997.51,1
2021-06-04,37.674225,32.061474,75.84053,54.680527,24.142761,21.316545,3.303022,1.4511958,895.25336,301.86963,97915.09,1
2021-06-05,37.48123,31.560915,76.083,57.4322,22.717285,21.679886,4.080995,2.2586768,895.3422,285.9615,97832.69,1
2021-06-06,38.500763,33.13707,71.72229,52.78903,23.183441,21.637503,3.127779,1.8170971,914.88,291.33926,97738.43,1
2021-06-07,40.45999,34.767567,66.842575,47.182007,22.981781,21.287027,4.608278,2.7081566,911.5378,287.50815,97498.22,1
2021-06-08,41.76297,36.904648,46.226276,37.250484,21.352325,19.619211,8.2106085,4.9630294,887.6445,304.45187,97284.195,1
2021-06-09,43.072266,37.23825,73.04325,44.508907,25.739532,22.332895,5.926342,3.5648615,928.1778,290.36148,97177.586,1
2021-06-10,38.27481,32.821117,83.97109,64.50376,26.393585,24.937204,5.8810253,3.74088,886.89777,260.62888,97257.65,1
2021-06-11,38.839752,33.620327,81.88536,61.029636,25.688385,24.655478,5.472922,3.0697937,859.4133,266.42148,97210.34,1
2021-06-12,36.218536,31.177816,89.83697,66.61411,24.742004,23.925722,5.6931443,3.9405158,792.2133,259.34073,97389.69,1
2021-06-13,34.79059,30.71586,84.38839,67.249855,24.599152,23.689383,3.6272721,2.2436864,720.8,239.79704,97424.19,1
2021-06-14,37.51004,32.85364,78.47059,59.179123,24.516174,23.463701,3.1511462,1.9490951,862.3467,284.47556,97164.66,1
2021-06-15,37.361908,31.659006,91.42926,63.512573,24.315308,23.536077,4.671532,2.648024,887.1289,264.8052,96948.15,1
2021-06-16,34.14679,29.355438,88.881584,75.68893,25.371094,24.387146,3.2585497,2.0883706,806.7022,224.39703,97291.79,1
2021-06-17,35.919586,30.702982,87.82786,69.21024,25.283295,24.05635,5.001751,2.3326747,808.67554,270.24,97446.37,1
2021-06-18,34.70334,29.842844,86.03278,72.48957,25.098694,24.214348,4.52396,2.9917364,826.3111,243.54668,97504.12,1
2021-06-19,32.950226,28.913155,87.56175,75.193535,24.274506,23.900724,5.1009316,2.6916811,662.2756,227.92668,97489.59,1
2021-06-20,33.59201,28.743708,92.59914,77.15559,24.920502,24.085602,4.3454046,2.5334685,683.80444,208.90149,97607.125,1
2021-06-21,36.701508,32.101795,86.27782,64.7687,25.533539,24.224798,3.656981,2.1288607,862.9155,275.35406,97627.34,1
2021-06-22,39.85446,34.287655,71.53928,51.9453,24.72879,22.396566,3.9506056,2.0391996,883.4667,286.16296,97566.97,1
2021-06-23,40.016205,34.68758,81.77905,51.976498,26.009705,22.521545,4.184557,2.1237874,915.68,294.2437,97620.125,1
2021-06-24,37.40036,32.371716,82.78526,61.800457,25.809418,23.66661,3.9267848,2.0932324,851.18225,274.27036,97585.52,1
2021-06-25,38.555206,32.81073,85.907135,55.739407,24.92218,22.168093,4.2932754,1.7551432,881.56445,285.85852,97522.086,1
2021-06-26,36.91507,31.996313,82.076805,61.32339,24.155396,23.228445,3.040318,2.0577052,860.99554,271.29556,97755.85,1
2021-06-27,38.62613,34.240402,69.3896,54.91068,24.732208,23.507925,3.1323144,2.1182816,845.17334,271.20444,97907.35,1
2021-06-28,40.36728,35.388264,70.47692,50.222305,24.450592,22.842886,3.1571143,2.1089747,924.4089,295.72446,97717.88,1
2021-06-29,42.581177,36.5414,64.0114,41.854557,24.707703,20.797256,4.7686954,3.0108202,917.28,302.55112,97366.914,1
